Participant,TimeStamp,Order,Task,Forehead Temp,Nasal Temp
1,9,Video,info,36.5,34.1
1,10,Video,info,36.4,33.9
1,11,Video,info,36.4,34.1
1,12,Video,info,36.4,33.8
1,13,Video,info,36.4,34.2
1,14,Video,info,36.4,33.5
1,15,Video,info,36.4,34
1,16,Video,info,36.4,33.8
1,17,Video,info,36.5,34.2
1,18,Video,info,36.5,34.1
1,19,Video,info,36.3,33.9
1,20,Video,info,36.4,34.2
1,21,Video,info,36.4,33.9
1,22,Video,info,36.3,33.9
1,23,Video,info,36.4,33.8
1,24,Video,info,36.2,34
1,25,Video,info,36.4,33.8
1,26,Video,info,36.4,34
1,27,Video,info,36.4,33.9
1,28,Video,info,36.4,34
1,29,Video,info,36.5,33.8
1,30,Video,info,36.4,33.8
1,31,Video,info,36.4,33.9
1,32,Video,info,36.4,33.9
1,33,Video,info,36.4,33.9
1,34,Video,info,36.3,33.7
1,35,Video,info,36.3,33.7
1,36,Video,info,36.3,34
1,37,Video,info,36.3,33.9
1,38,Video,info,36.5,33.7
1,39,Video,info,36.2,33.8
1,40,Video,info,36.3,33.9
1,41,Video,info,36.3,33.7
1,42,Video,info,36.3,33.9
1,43,Video,info,36.4,33.7
1,44,Video,info,36.4,33.8
1,45,Video,info,36.3,33.9
1,46,Video,info,36.4,33.9
1,47,Video,info,36.3,33.7
1,48,Video,info,36.4,34
1,49,Video,info,36.3,33.8
1,50,Video,info,36.4,33.8
1,51,Video,info,36.5,33.6
1,52,Video,info,36.5,33.9
1,53,Video,info,36.4,33.8
1,54,Video,info,36.4,33.6
1,55,Video,info,36.5,33.8
1,56,Video,info,36.4,33.7
1,57,Video,info,36.4,33.8
1,58,Video,info,36.4,33.8
1,59,Video,info,36.5,33.9
1,60,Video,info,36.5,33.8
1,61,Video,info,36.4,33.5
1,62,Video,info,36.4,33.7
1,63,Video,info,36.4,33.6
1,64,Video,info,36.4,33.5
1,65,Video,info,36.4,33.8
1,66,Video,info,36.5,33.6
1,67,Video,info,36.5,33.5
1,68,Video,info,36.5,33.6
1,69,Video,info,36.5,33.7
1,70,Video,info,36.5,33.9
1,71,Video,info,36.4,33.6
1,72,Video,info,36.5,33.6
1,73,Video,info,36.4,33.6
1,74,Video,info,36.5,33.6
1,75,Video,info,36.4,33.6
1,76,Video,info,36.4,33.4
1,77,Video,info,36.3,33.5
1,78,Video,info,36.4,33.6
1,79,Video,info,36.4,33.7
1,80,Video,info,36.4,33.5
1,81,Video,info,36.5,33.6
1,82,Video,info,36.4,33.5
1,83,Video,info,36.4,33.6
1,84,Video,info,36.5,33.5
1,85,Video,info,36.4,33.8
1,86,Video,info,36.4,33.6
1,87,Video,info,36.3,33.7
1,88,Video,info,36.4,33.6
1,89,Video,info,36.3,33.6
1,90,Video,info,36.4,33.7
1,1,Stroop,level 4,36.7,34.3
1,2,Stroop,level 4,36.8,33.7
1,3,Stroop,level 4,36.8,34.2
1,4,Stroop,level 4,36.8,34.1
1,5,Stroop,level 4,36.7,34.5
1,6,Stroop,level 4,36.7,32.8
1,7,Stroop,level 4,36.8,33.4
1,8,Stroop,level 4,36.7,32.9
1,9,Stroop,level 4,36.7,33.5
1,10,Stroop,level 4,36.8,33.7
1,11,Stroop,level 4,36.8,33.6
1,12,Stroop,level 4,36.7,33.3
1,13,Stroop,level 4,36.8,33
1,14,Stroop,level 4,36.8,34
1,15,Stroop,level 4,36.8,32.6
1,16,Stroop,level 4,36.8,32
1,17,Stroop,level 4,36.8,33.6
1,18,Stroop,level 4,36.8,33.5
1,19,Stroop,level 4,36.8,33.7
1,20,Stroop,level 4,36.9,32.7
1,21,Stroop,level 4,36.8,33.7
1,22,Stroop,level 4,36.8,33.2
1,23,Stroop,level 4,36.8,33.1
1,24,Stroop,level 4,36.8,33.4
1,25,Stroop,level 4,36.8,32.8
1,26,Stroop,level 4,36.9,33
1,27,Stroop,level 4,36.9,32.9
1,28,Stroop,level 4,36.7,32.6
1,29,Stroop,level 4,36.8,33.8
1,30,Stroop,level 4,36.8,33.6
1,31,Stroop,level 4,36.8,34.5
1,32,Stroop,level 4,36.8,34.2
1,33,Stroop,level 4,36.7,33.7
1,34,Stroop,level 4,36.8,33.5
1,35,Stroop,level 4,36.8,33.5
1,36,Stroop,level 4,36.8,33.4
1,37,Stroop,level 4,36.9,34.5
1,38,Stroop,level 4,36.9,33.5
1,39,Stroop,level 4,36.8,33.6
1,40,Stroop,level 4,36.8,33.6
1,41,Stroop,level 4,36.8,34.1
1,42,Stroop,level 4,36.8,32.7
1,43,Stroop,level 4,36.8,32.7
1,44,Stroop,level 4,36.9,32.9
1,45,Stroop,level 4,36.8,33.9
1,46,Stroop,level 4,36.8,33.5
1,47,Stroop,level 4,36.7,33.3
1,48,Stroop,level 4,36.6,33.2
1,49,Stroop,level 4,36.8,33.9
1,50,Stroop,level 4,36.9,33.9
1,51,Stroop,level 4,36.8,33.7
1,52,Stroop,level 4,36.6,32.8
1,53,Stroop,level 4,36.9,33.5
1,54,Stroop,level 4,36.8,32.8
1,55,Stroop,level 4,36.9,34
1,56,Stroop,level 4,36.8,33.6
1,57,Stroop,level 4,36.8,33.8
1,58,Stroop,level 4,36.8,34.3
1,59,Stroop,level 4,36.9,34
1,60,Stroop,level 4,36.8,33.9
1,61,Stroop,level 4,36.8,33.6
1,62,Stroop,level 4,36.9,32.9
1,63,Stroop,level 4,36.9,32.4
1,64,Stroop,level 4,36.9,32.5
1,65,Stroop,level 4,36.9,34.1
1,66,Stroop,level 4,36.9,33.9
1,67,Stroop,level 4,36.9,32.7
1,68,Stroop,level 4,36.9,33.2
1,69,Stroop,level 4,36.8,33.2
1,70,Stroop,level 4,36.9,33.6
1,71,Stroop,level 4,36.8,34
1,72,Stroop,level 4,36.9,32
1,73,Stroop,level 4,36.8,33.2
1,74,Stroop,level 4,36.8,32.8
1,75,Stroop,level 4,36.9,33.2
1,76,Stroop,level 4,36.9,33.1
1,77,Stroop,level 4,36.8,32.9
1,78,Stroop,level 4,36.9,33.5
1,79,Stroop,level 4,36.8,32.8
1,80,Stroop,level 4,36.9,33
1,81,Stroop,level 4,36.8,33.7
1,82,Stroop,level 4,36.8,32.7
1,83,Stroop,level 4,36.8,33.7
1,84,Stroop,level 4,36.8,32.8
1,85,Stroop,level 4,36.8,33.8
1,86,Stroop,level 4,36.8,32.2
1,87,Stroop,level 4,36.9,33.3
1,88,Stroop,level 4,36.9,32.9
1,89,Stroop,level 4,36.9,32.9
1,90,Stroop,level 4,36.8,33.4
1,1,Stroop,level 2,36.5,33.2
1,2,Stroop,level 2,36.6,33.8
1,3,Stroop,level 2,36.5,34.1
1,4,Stroop,level 2,36.6,34.3
1,5,Stroop,level 2,36.7,34.1
1,6,Stroop,level 2,36.6,34.3
1,7,Stroop,level 2,36.7,34.3
1,8,Stroop,level 2,36.6,33.7
1,9,Stroop,level 2,36.6,33.5
1,10,Stroop,level 2,36.6,34.2
1,11,Stroop,level 2,36.6,34
1,12,Stroop,level 2,36.6,34.5
1,13,Stroop,level 2,36.6,33.9
1,14,Stroop,level 2,36.7,33.5
1,15,Stroop,level 2,36.5,33.8
1,16,Stroop,level 2,36.6,33.9
1,17,Stroop,level 2,36.5,34
1,18,Stroop,level 2,36.6,33.5
1,19,Stroop,level 2,36.6,34.4
1,20,Stroop,level 2,36.6,33.7
1,21,Stroop,level 2,36.6,34
1,22,Stroop,level 2,36.5,34.3
1,23,Stroop,level 2,36.5,33.1
1,24,Stroop,level 2,36.5,33.5
1,25,Stroop,level 2,36.6,34.5
1,26,Stroop,level 2,36.6,33.5
1,27,Stroop,level 2,36.6,33.4
1,28,Stroop,level 2,36.6,34
1,29,Stroop,level 2,36.5,33.5
1,30,Stroop,level 2,36.5,34.2
1,31,Stroop,level 2,36.5,34.1
1,32,Stroop,level 2,36.5,33.4
1,33,Stroop,level 2,36.6,34.1
1,34,Stroop,level 2,36.5,33.7
1,35,Stroop,level 2,36.6,33.4
1,36,Stroop,level 2,36.5,34.2
1,37,Stroop,level 2,36.5,33.3
1,38,Stroop,level 2,36.7,33.9
1,39,Stroop,level 2,36.5,34.2
1,40,Stroop,level 2,36.7,34.2
1,41,Stroop,level 2,36.6,34.3
1,42,Stroop,level 2,36.6,34.4
1,43,Stroop,level 2,36.6,34.4
1,44,Stroop,level 2,36.6,33.9
1,45,Stroop,level 2,36.7,33.9
1,46,Stroop,level 2,36.6,34.3
1,47,Stroop,level 2,36.6,34.2
1,48,Stroop,level 2,36.7,34.3
1,49,Stroop,level 2,36.5,34.8
1,50,Stroop,level 2,36.5,34.1
1,51,Stroop,level 2,36.6,34.1
1,52,Stroop,level 2,36.6,34.1
1,53,Stroop,level 2,36.6,33.9
1,54,Stroop,level 2,36.5,34.4
1,55,Stroop,level 2,36.5,34.4
1,56,Stroop,level 2,36.5,34.2
1,57,Stroop,level 2,36.5,34.2
1,58,Stroop,level 2,36.5,34.4
1,59,Stroop,level 2,36.4,34.1
1,60,Stroop,level 2,36.5,34.2
1,61,Stroop,level 2,36.5,34.2
1,62,Stroop,level 2,36.6,33.5
1,63,Stroop,level 2,36.6,33.6
1,64,Stroop,level 2,36.5,34.3
1,65,Stroop,level 2,36.5,34.1
1,66,Stroop,level 2,36.6,33.8
1,67,Stroop,level 2,36.6,34.5
1,68,Stroop,level 2,36.7,34.7
1,69,Stroop,level 2,36.6,34.6
1,70,Stroop,level 2,36.6,34.6
1,71,Stroop,level 2,36.5,34.1
1,72,Stroop,level 2,36.7,33.5
1,73,Stroop,level 2,36.7,34.8
1,74,Stroop,level 2,36.8,34.2
1,75,Stroop,level 2,36.6,34.5
1,76,Stroop,level 2,36.7,34.6
1,77,Stroop,level 2,36.7,34.1
1,78,Stroop,level 2,36.6,34.5
1,79,Stroop,level 2,36.7,34.1
1,80,Stroop,level 2,36.7,34.6
1,81,Stroop,level 2,36.5,34.1
1,82,Stroop,level 2,36.5,34.3
1,83,Stroop,level 2,36.6,34.5
1,84,Stroop,level 2,36.7,33.9
1,85,Stroop,level 2,36.7,33.6
1,86,Stroop,level 2,36.6,34.3
1,87,Stroop,level 2,36.7,33.9
1,88,Stroop,level 2,36.6,34.1
1,89,Stroop,level 2,36.7,34.4
1,90,Stroop,level 2,36.6,34.4
1,1,Stroop,level 1,36.5,35.4
1,2,Stroop,level 1,36.6,35.5
1,3,Stroop,level 1,36.5,35.6
1,4,Stroop,level 1,36.6,35.4
1,5,Stroop,level 1,36.5,35.5
1,6,Stroop,level 1,36.5,35
1,7,Stroop,level 1,36.6,35.2
1,8,Stroop,level 1,36.6,35.4
1,9,Stroop,level 1,36.5,35.5
1,10,Stroop,level 1,36.5,35.3
1,11,Stroop,level 1,36.5,35.4
1,12,Stroop,level 1,36.6,35.3
1,13,Stroop,level 1,36.5,35.4
1,14,Stroop,level 1,36.4,34.9
1,15,Stroop,level 1,36.6,35.5
1,16,Stroop,level 1,36.5,35
1,17,Stroop,level 1,36.5,35.5
1,18,Stroop,level 1,36.5,35.2
1,19,Stroop,level 1,36.5,35.5
1,20,Stroop,level 1,36.5,35.1
1,21,Stroop,level 1,36.4,35.2
1,22,Stroop,level 1,36.6,35.3
1,23,Stroop,level 1,36.6,34.8
1,24,Stroop,level 1,36.6,35.6
1,25,Stroop,level 1,36.6,35
1,26,Stroop,level 1,36.5,35
1,27,Stroop,level 1,36.6,35.2
1,28,Stroop,level 1,36.5,34.9
1,29,Stroop,level 1,36.5,35
1,30,Stroop,level 1,36.5,35.1
1,31,Stroop,level 1,36.5,35.1
1,32,Stroop,level 1,36.5,34.6
1,33,Stroop,level 1,36.5,34.6
1,34,Stroop,level 1,36.5,34.9
1,35,Stroop,level 1,36.5,34.7
1,36,Stroop,level 1,36.5,34.8
1,37,Stroop,level 1,36.5,34.6
1,38,Stroop,level 1,36.5,34
1,39,Stroop,level 1,36.5,34.8
1,40,Stroop,level 1,36.5,33.9
1,41,Stroop,level 1,36.5,34.5
1,42,Stroop,level 1,36.6,34.4
1,43,Stroop,level 1,36.6,34.1
1,44,Stroop,level 1,36.6,35
1,45,Stroop,level 1,36.5,34.9
1,46,Stroop,level 1,36.5,35.1
1,47,Stroop,level 1,36.5,34.9
1,48,Stroop,level 1,36.6,34.6
1,49,Stroop,level 1,36.4,34.6
1,50,Stroop,level 1,36.5,33.8
1,51,Stroop,level 1,36.5,33.8
1,52,Stroop,level 1,36.5,34.3
1,53,Stroop,level 1,36.5,34.1
1,54,Stroop,level 1,36.5,34.7
1,55,Stroop,level 1,36.4,34.2
1,56,Stroop,level 1,36.5,34.2
1,57,Stroop,level 1,36.6,33.9
1,58,Stroop,level 1,36.5,34.3
1,59,Stroop,level 1,36.4,34.3
1,60,Stroop,level 1,36.5,34.7
1,61,Stroop,level 1,36.5,34.9
1,62,Stroop,level 1,36.6,33.9
1,63,Stroop,level 1,36.5,34.2
1,64,Stroop,level 1,36.6,34.8
1,65,Stroop,level 1,36.5,34.4
1,66,Stroop,level 1,36.5,33.8
1,67,Stroop,level 1,36.6,34.8
1,68,Stroop,level 1,36.5,34.3
1,69,Stroop,level 1,36.4,34.5
1,70,Stroop,level 1,36.5,34.5
1,71,Stroop,level 1,36.5,33.7
1,72,Stroop,level 1,36.6,34.2
1,73,Stroop,level 1,36.6,34
1,74,Stroop,level 1,36.6,34.2
1,75,Stroop,level 1,36.6,34.7
1,76,Stroop,level 1,36.5,34.1
1,77,Stroop,level 1,36.6,34.7
1,78,Stroop,level 1,36.6,34.2
1,79,Stroop,level 1,36.7,34.8
1,80,Stroop,level 1,36.7,34
1,81,Stroop,level 1,36.7,34.3
1,82,Stroop,level 1,36.7,34.9
1,83,Stroop,level 1,36.7,34.1
1,84,Stroop,level 1,36.6,33.8
1,85,Stroop,level 1,36.5,34.4
1,86,Stroop,level 1,36.7,34.3
1,87,Stroop,level 1,36.7,34.4
1,88,Stroop,level 1,36.5,34.4
1,89,Stroop,level 1,36.5,33.8
1,90,Stroop,level 1,36.5,34.1
1,1,Stroop,level 3,36.7,34.1
1,2,Stroop,level 3,36.7,34.5
1,3,Stroop,level 3,36.7,34.1
1,4,Stroop,level 3,36.7,34.2
1,5,Stroop,level 3,36.8,34.5
1,6,Stroop,level 3,36.8,34.2
1,7,Stroop,level 3,36.8,34
1,8,Stroop,level 3,36.8,33.7
1,9,Stroop,level 3,36.8,33.4
1,10,Stroop,level 3,36.5,35.7
1,11,Stroop,level 3,36.9,34
1,12,Stroop,level 3,36.5,34.4
1,13,Stroop,level 3,36.7,34.1
1,14,Stroop,level 3,36.7,34.5
1,15,Stroop,level 3,36.9,34.6
1,16,Stroop,level 3,36.8,33.1
1,17,Stroop,level 3,36.9,32.7
1,18,Stroop,level 3,36.9,33.6
1,19,Stroop,level 3,36.8,34.5
1,20,Stroop,level 3,36.8,34.2
1,21,Stroop,level 3,36.9,33.1
1,22,Stroop,level 3,36.8,34
1,23,Stroop,level 3,36.8,32.7
1,24,Stroop,level 3,36.9,32.5
1,25,Stroop,level 3,36.9,34.3
1,26,Stroop,level 3,36.8,34.6
1,27,Stroop,level 3,36.9,34.1
1,28,Stroop,level 3,36.9,33.5
1,29,Stroop,level 3,36.7,34.3
1,30,Stroop,level 3,36.8,33.5
1,31,Stroop,level 3,36.8,34.5
1,32,Stroop,level 3,36.8,34.2
1,33,Stroop,level 3,36.7,34.7
1,34,Stroop,level 3,36.8,34.2
1,35,Stroop,level 3,36.8,34.7
1,36,Stroop,level 3,36.8,34.3
1,37,Stroop,level 3,36.8,34.2
1,38,Stroop,level 3,36.9,34.3
1,39,Stroop,level 3,36.8,34.6
1,40,Stroop,level 3,36.8,34.1
1,41,Stroop,level 3,36.9,34.2
1,42,Stroop,level 3,36.9,34.1
1,43,Stroop,level 3,37,34.3
1,44,Stroop,level 3,37,34.1
1,45,Stroop,level 3,36.9,32.8
1,46,Stroop,level 3,36.6,34.6
1,47,Stroop,level 3,36.8,33.6
1,48,Stroop,level 3,36.8,33.6
1,49,Stroop,level 3,36.6,34.2
1,50,Stroop,level 3,36.6,34
1,51,Stroop,level 3,36.6,34.6
1,52,Stroop,level 3,36.7,33.4
1,53,Stroop,level 3,36.8,34.3
1,54,Stroop,level 3,36.7,34.7
1,55,Stroop,level 3,36.9,34
1,56,Stroop,level 3,36.7,34.7
1,57,Stroop,level 3,36.9,34.5
1,58,Stroop,level 3,36.8,34.5
1,59,Stroop,level 3,36.8,34.2
1,60,Stroop,level 3,36.7,34.3
1,61,Stroop,level 3,36.8,34.5
1,62,Stroop,level 3,36.8,33.6
1,63,Stroop,level 3,36.8,34.6
1,64,Stroop,level 3,36.7,34.9
1,65,Stroop,level 3,36.6,34.2
1,66,Stroop,level 3,36.7,34.5
1,67,Stroop,level 3,36.8,34.5
1,68,Stroop,level 3,36.7,34.6
1,69,Stroop,level 3,36.8,33.8
1,70,Stroop,level 3,36.5,34.3
1,71,Stroop,level 3,36.7,34.5
1,72,Stroop,level 3,36.7,34.5
1,73,Stroop,level 3,36.8,33.9
1,74,Stroop,level 3,36.7,34.2
1,75,Stroop,level 3,36.7,34.4
1,76,Stroop,level 3,36.8,34.4
1,77,Stroop,level 3,36.7,33.6
1,78,Stroop,level 3,36.8,33.9
1,79,Stroop,level 3,36.7,34.7
1,80,Stroop,level 3,36.7,34.5
1,81,Stroop,level 3,36.8,34
1,82,Stroop,level 3,36.6,34.6
1,83,Stroop,level 3,36.7,33.9
1,84,Stroop,level 3,36.7,34
1,85,Stroop,level 3,36.6,34.7
1,86,Stroop,level 3,36.8,33.2
1,87,Stroop,level 3,36.7,33.7
1,88,Stroop,level 3,36.7,34.4
1,89,Stroop,level 3,36.7,34.4
1,90,Stroop,level 3,36.7,33.3
2,1,,baseline,-,-
2,2,,baseline,36.6,34.5
2,3,,baseline,36.5,34.1
2,4,,baseline,36.6,35.8
2,5,,baseline,36.5,34
2,6,,baseline,-,-
2,7,,baseline,-,-
2,8,,baseline,-,-
2,9,,baseline,36.5,35.9
2,10,,baseline,36.5,34.3
2,11,,baseline,36.5,36.1
2,12,,baseline,36.6,36.2
2,13,,baseline,36.5,35.2
2,14,,baseline,36.4,34.3
2,15,,baseline,36.6,34.2
2,16,,baseline,36.5,35.4
2,17,,baseline,36.5,34.3
2,18,,baseline,36.5,33.9
2,19,,baseline,36.5,34.3
2,20,,baseline,36.5,35
2,21,,baseline,36.4,34.6
2,22,,baseline,36.6,34.6
2,23,,baseline,36.6,34.7
2,24,,baseline,36.6,34.7
2,25,,baseline,36.6,34.2
2,26,,baseline,36.5,34.2
2,27,,baseline,-,-
2,28,,baseline,36.5,35
2,29,,baseline,36.5,35.9
2,30,,baseline,36.5,36.1
2,31,,baseline,36.5,34.4
2,32,,baseline,36.5,34.1
2,33,,baseline,36.5,34.2
2,34,,baseline,36.5,34.3
2,35,,baseline,36.5,34.1
2,36,,baseline,36.5,34
2,37,,baseline,36.5,35.6
2,38,,baseline,36.5,36.1
2,39,,baseline,36.5,34.7
2,40,,baseline,36.5,35.1
2,41,,baseline,36.5,35.9
2,42,,baseline,36.6,35.3
2,43,,baseline,36.6,35.3
2,44,,baseline,36.6,35.1
2,45,,baseline,36.5,35.6
2,46,,baseline,36.5,34.1
2,47,,baseline,36.5,34.3
2,48,,baseline,-,-
2,49,,baseline,36.4,34.6
2,50,,baseline,36.5,34.6
2,51,,baseline,36.5,34.6
2,52,,baseline,36.5,34.6
2,53,,baseline,36.5,34.7
2,54,,baseline,36.5,34.4
2,55,,baseline,36.4,34.8
2,56,,baseline,36.5,34.5
2,57,,baseline,36.6,35
2,58,,baseline,36.5,35.3
2,59,,baseline,36.4,35.4
2,60,,baseline,36.5,34.6
2,61,,baseline,36.5,34.9
2,62,,baseline,36.6,35.2
2,63,,baseline,36.5,35.2
2,64,,baseline,36.6,35.3
2,65,,baseline,36.5,35.8
2,66,,baseline,36.5,35.3
2,67,,baseline,36.6,35.6
2,68,,baseline,36.5,34.6
2,69,,baseline,36.4,34.8
2,70,,baseline,36.5,34.4
2,71,,baseline,36.5,35
2,72,,baseline,36.6,35.1
2,73,,baseline,36.6,34.6
2,74,,baseline,36.6,35.1
2,75,,baseline,36.6,34.6
2,76,,baseline,36.5,34.3
2,77,,baseline,36.6,34.7
2,78,,baseline,36.6,34.4
2,79,,baseline,36.7,34.6
2,80,,baseline,36.7,35.1
2,81,,baseline,36.7,34.8
2,82,,baseline,36.7,34.8
2,83,,baseline,36.7,34.5
2,84,,baseline,36.6,34.4
2,85,,baseline,36.5,34.4
2,86,,baseline,36.7,34.5
2,87,,baseline,36.7,35.1
2,88,,baseline,36.5,34.8
2,89,,baseline,36.5,34.4
2,90,,baseline,36.5,34.8
2,1,Stroop,level 2,37.1,33.8
2,2,Stroop,level 2,-,-
2,3,Stroop,level 2,-,-
2,4,Stroop,level 2,37.2,33.9
2,5,Stroop,level 2,37.4,34.3
2,6,Stroop,level 2,37.2,34.2
2,7,Stroop,level 2,37.3,34.5
2,8,Stroop,level 2,37.2,34.6
2,9,Stroop,level 2,37.3,34
2,10,Stroop,level 2,37.4,34.7
2,11,Stroop,level 2,-,-
2,12,Stroop,level 2,37.1,33.8
2,13,Stroop,level 2,-,-
2,14,Stroop,level 2,37,34.1
2,15,Stroop,level 2,37.2,34.3
2,16,Stroop,level 2,37.2,33.8
2,17,Stroop,level 2,37.4,34.6
2,18,Stroop,level 2,37.4,34.2
2,19,Stroop,level 2,37.5,34.4
2,20,Stroop,level 2,37.4,34.1
2,21,Stroop,level 2,37.3,33.9
2,22,Stroop,level 2,37.1,33.9
2,23,Stroop,level 2,37.2,33.5
2,24,Stroop,level 2,37.3,34.1
2,25,Stroop,level 2,37.2,34.5
2,26,Stroop,level 2,37.3,34
2,27,Stroop,level 2,37.1,33.8
2,28,Stroop,level 2,37.3,33.8
2,29,Stroop,level 2,37.2,34
2,30,Stroop,level 2,37.1,33.3
2,31,Stroop,level 2,37.2,33.5
2,32,Stroop,level 2,37.3,34.2
2,33,Stroop,level 2,37.1,33.2
2,34,Stroop,level 2,37.2,34.5
2,35,Stroop,level 2,37.3,33.2
2,36,Stroop,level 2,37.1,34
2,37,Stroop,level 2,37.2,34
2,38,Stroop,level 2,37.2,33.7
2,39,Stroop,level 2,37.2,34
2,40,Stroop,level 2,37.4,33.5
2,41,Stroop,level 2,37.2,34
2,42,Stroop,level 2,37.2,33.5
2,43,Stroop,level 2,37.3,34.1
2,44,Stroop,level 2,37.3,33.5
2,45,Stroop,level 2,37.3,33.5
2,46,Stroop,level 2,37.3,33.9
2,47,Stroop,level 2,37.3,34.2
2,48,Stroop,level 2,37.2,34.5
2,49,Stroop,level 2,37.3,34
2,50,Stroop,level 2,37.2,34.1
2,51,Stroop,level 2,37.3,34.1
2,52,Stroop,level 2,37.3,34
2,53,Stroop,level 2,37.2,34
2,54,Stroop,level 2,37.3,34.3
2,55,Stroop,level 2,37.3,33.8
2,56,Stroop,level 2,37.3,33.6
2,57,Stroop,level 2,37.3,34.1
2,58,Stroop,level 2,37.2,32.7
2,59,Stroop,level 2,37,34.1
2,60,Stroop,level 2,37.2,33.4
2,61,Stroop,level 2,37.2,32.7
2,62,Stroop,level 2,37.4,33.4
2,63,Stroop,level 2,37.2,33.4
2,64,Stroop,level 2,37.3,34
2,65,Stroop,level 2,37.3,33.6
2,66,Stroop,level 2,37.3,34
2,67,Stroop,level 2,37.2,34.4
2,68,Stroop,level 2,37.3,32.3
2,69,Stroop,level 2,37.2,33.4
2,70,Stroop,level 2,37.3,33.8
2,71,Stroop,level 2,37.2,33.3
2,72,Stroop,level 2,37.2,33.8
2,73,Stroop,level 2,37.4,33.2
2,74,Stroop,level 2,37.3,33.5
2,75,Stroop,level 2,37.3,33.9
2,76,Stroop,level 2,37.3,33.2
2,77,Stroop,level 2,-,-
2,78,Stroop,level 2,37.3,33.8
2,79,Stroop,level 2,-,-
2,80,Stroop,level 2,37.2,33.3
2,81,Stroop,level 2,37.3,33.9
2,82,Stroop,level 2,37.4,33.8
2,83,Stroop,level 2,37.3,34.6
2,84,Stroop,level 2,37.2,34.3
2,85,Stroop,level 2,37.3,33.9
2,86,Stroop,level 2,37.3,33.5
2,87,Stroop,level 2,37.2,33.4
2,88,Stroop,level 2,37.3,34.3
2,89,Stroop,level 2,37.2,33.9
2,90,Stroop,level 2,37.2,33.9
2,1,Stroop,level 4,37.5,34.7
2,2,Stroop,level 4,-,-
2,3,Stroop,level 4,-,-
2,4,Stroop,level 4,37.6,34.2
2,5,Stroop,level 4,37.4,34.3
2,6,Stroop,level 4,37.7,33.2
2,7,Stroop,level 4,37.8,34.6
2,8,Stroop,level 4,37.6,34
2,9,Stroop,level 4,37.4,34.9
2,10,Stroop,level 4,-,-
2,11,Stroop,level 4,-,-
2,12,Stroop,level 4,-,-
2,13,Stroop,level 4,37.6,32.9
2,14,Stroop,level 4,37.3,33.2
2,15,Stroop,level 4,37.5,32.7
2,16,Stroop,level 4,37.4,32.8
2,17,Stroop,level 4,37.3,32.6
2,18,Stroop,level 4,37.3,32.6
2,19,Stroop,level 4,37.5,33.1
2,20,Stroop,level 4,37.6,33
2,21,Stroop,level 4,-,-
2,22,Stroop,level 4,37.4,32.6
2,23,Stroop,level 4,37.5,33
2,24,Stroop,level 4,37.4,33
2,25,Stroop,level 4,37.7,32.9
2,26,Stroop,level 4,37.5,33.7
2,27,Stroop,level 4,37.4,32.8
2,28,Stroop,level 4,-,-
2,29,Stroop,level 4,37.7,32.8
2,30,Stroop,level 4,-,-
2,31,Stroop,level 4,-,-
2,32,Stroop,level 4,37.6,32.6
2,33,Stroop,level 4,37.5,34.7
2,34,Stroop,level 4,37.6,34.1
2,35,Stroop,level 4,37.6,34
2,36,Stroop,level 4,37.4,33.5
2,37,Stroop,level 4,37.5,33.8
2,38,Stroop,level 4,-,-
2,39,Stroop,level 4,37.6,32.9
2,40,Stroop,level 4,37.7,32.8
2,41,Stroop,level 4,37.5,33.4
2,42,Stroop,level 4,-,-
2,43,Stroop,level 4,37.6,32.7
2,44,Stroop,level 4,37.3,33.3
2,45,Stroop,level 4,37.5,33.4
2,46,Stroop,level 4,37.7,32.7
2,47,Stroop,level 4,37.4,32.9
2,48,Stroop,level 4,37.4,32.7
2,49,Stroop,level 4,37.6,32.7
2,50,Stroop,level 4,37.3,32.9
2,51,Stroop,level 4,37.6,32.7
2,52,Stroop,level 4,37.6,32.8
2,53,Stroop,level 4,37.7,33.1
2,54,Stroop,level 4,37.4,33.3
2,55,Stroop,level 4,37.5,32.7
2,56,Stroop,level 4,37.5,32.8
2,57,Stroop,level 4,-,-
2,58,Stroop,level 4,37.4,32.4
2,59,Stroop,level 4,37.5,32
2,60,Stroop,level 4,37.5,33.1
2,61,Stroop,level 4,37.5,32.1
2,62,Stroop,level 4,37.5,33.1
2,63,Stroop,level 4,37.4,32.4
2,64,Stroop,level 4,37.5,33.1
2,65,Stroop,level 4,37.3,33.1
2,66,Stroop,level 4,37.6,32.7
2,67,Stroop,level 4,37.5,32.6
2,68,Stroop,level 4,37.5,32.7
2,69,Stroop,level 4,37.5,32.6
2,70,Stroop,level 4,37.6,32.5
2,71,Stroop,level 4,37.4,32.5
2,72,Stroop,level 4,37.4,32.1
2,73,Stroop,level 4,37.5,32.1
2,74,Stroop,level 4,37.4,33.1
2,75,Stroop,level 4,37.4,32.6
2,76,Stroop,level 4,37.5,33.2
2,77,Stroop,level 4,37.6,33.4
2,78,Stroop,level 4,37.5,32.6
